TEXT_ALL_Think,TEXT_ALL_Know,TEXT_ALL_Causal,TEXT_ALL_Ought,TEXT_ALL_Perceiv,TEXT_ALL_Compare,TEXT_ALL_Eval@,TEXT_ALL_EVAL,TEXT_ALL_Solve,TEXT_ALL_Abs@,TEXT_ALL_ABS,TEXT_ALL_Quality,TEXT_ALL_Quan,TEXT_ALL_NUMB,TEXT_ALL_ORD,TEXT_ALL_CARD,TEXT_ALL_FREQ,TEXT_ALL_DIST,TEXT_ALL_Time@,TEXT_ALL_TIME,TEXT_ALL_Space,TEXT_ALL_POS,TEXT_ALL_DIM,TEXT_ALL_Rel,TEXT_ALL_COLOR,TEXT_Think,TEXT_Know,TEXT_Causal,TEXT_Ought,TEXT_Compare,TEXT_Perceiv,TEXT_Eval@,TEXT_EVAL,TEXT_Solve,TEXT_Abs@,TEXT_ABS,TEXT_Quality,TEXT_Quan,TEXT_NUMB,TEXT_ORD,TEXT_CARD,TEXT_FREQ,TEXT_DIST,TEXT_Time@,TEXT_TIME,TEXT_Space,TEXT_POS,TEXT_DIM,TEXT_Rel,TEXT_COLOR,TITLE_Think,TITLE_Know,TITLE_Causal,TITLE_Ought,TITLE_Perceiv,TITLE_Compare,TITLE_Eval@,TITLE_EVAL,TITLE_Solve,TITLE_Abs@,TITLE_ABS,TITLE_Quality,TITLE_Quan,TITLE_NUMB,TITLE_ORD,TITLE_CARD,TITLE_FREQ,TITLE_DIST,TITLE_Time@,TITLE_TIME,TITLE_Space,TITLE_POS,TITLE_DIM,TITLE_Rel,TITLE_COLOR,ABSTRACT_Think,ABSTRACT_Know,ABSTRACT_Causal,ABSTRACT_Ought,ABSTRACT_Perceiv,ABSTRACT_Compare,ABSTRACT_Eval@,ABSTRACT_EVAL,ABSTRACT_Solve,ABSTRACT_Abs@,ABSTRACT_ABS,ABSTRACT_Quality,ABSTRACT_Quan,ABSTRACT_NUMB,ABSTRACT_ORD,ABSTRACT_CARD,ABSTRACT_FREQ,ABSTRACT_DIST,ABSTRACT_Time@,ABSTRACT_TIME,ABSTRACT_Space,ABSTRACT_POS,ABSTRACT_DIM,ABSTRACT_Rel,ABSTRACT_COLOR,CONCLUSION_Think,INTRODUCTION_Think,SECTIONS_Think,CONCLUSION_Know,INTRODUCTION_Know,SECTIONS_Know,CONCLUSION_Causal,INTRODUCTION_Causal,SECTIONS_Causal,CONCLUSION_Ought,INTRODUCTION_Ought,SECTIONS_Ought,CONCLUSION_Perceiv,INTRODUCTION_Perceiv,SECTIONS_Perceiv,CONCLUSION_Compare,INTRODUCTION_Compare,SECTIONS_Compare,CONCLUSION_Eval@,INTRODUCTION_Eval@,SECTIONS_Eval@,CONCLUSION_EVAL,INTRODUCTION_EVAL,SECTIONS_EVAL,CONCLUSION_Solve,INTRODUCTION_Solve,SECTIONS_Solve,CONCLUSION_Abs@,INTRODUCTION_Abs@,SECTIONS_Abs@,CONCLUSION_ABS,INTRODUCTION_ABS,SECTIONS_ABS,CONCLUSION_Quality,INTRODUCTION_Quality,SECTIONS_Quality,CONCLUSION_Quan,INTRODUCTION_Quan,SECTIONS_Quan,CONCLUSION_NUMB,INTRODUCTION_NUMB,SECTIONS_NUMB,CONCLUSION_ORD,INTRODUCTION_ORD,SECTIONS_ORD,CONCLUSION_CARD,INTRODUCTION_CARD,SECTIONS_CARD,CONCLUSION_FREQ,INTRODUCTION_FREQ,SECTIONS_FREQ,CONCLUSION_DIST,INTRODUCTION_DIST,SECTIONS_DIST,CONCLUSION_Time@,INTRODUCTION_Time@,SECTIONS_Time@,CONCLUSION_TIME,INTRODUCTION_TIME,SECTIONS_TIME,CONCLUSION_Space,INTRODUCTION_Space,SECTIONS_Space,CONCLUSION_POS,INTRODUCTION_POS,SECTIONS_POS,CONCLUSION_DIM,INTRODUCTION_DIM,SECTIONS_DIM,CONCLUSION_Rel,INTRODUCTION_Rel,SECTIONS_Rel,CONCLUSION_COLOR,INTRODUCTION_COLOR,SECTIONS_COLOR,LABEL,ID,TIPO
0,0.055834379,0.020388959,0.001254705,0.01097867,0.00846926,0,0.014115433,0.031681305,0.024780427,0.029799247,0.012860728,0.057089084,0.014429109,0.00250941,0.011919699,0.004705144,0.001568381,0.022898369,0.006900878,0.072145546,0.007528231,0.003450439,0.018506901,0.000627353,0,0.057281553,0.020064725,0.001294498,0.008414239,0.011326861,0,0.013915858,0.032038835,0.024919094,0.029773463,0.013268608,0.055987055,0.013915858,0.002588997,0.011326861,0.004854369,0.001618123,0.022653722,0.006796117,0.071521036,0.007443366,0.003559871,0.019093851,0.000647249,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0.090909091,0.272727273,0,0,0,0,0,0.011494253,0.034482759,0,0,0.011494253,0,0.022988506,0.022988506,0.022988506,0.022988506,0,0.103448276,0.034482759,0,0.034482759,0,0,0.022988506,0,0.068965517,0.011494253,0,0,0,0,0,0,0,0,0.046065814,0,0,0.019022792,0,0,0.00070813,0,0,0.008970899,0,0,0.00724208,0,0,0,0,0,0.010816879,0,0,0.039885689,0,0,0.019127329,0,0,0.025637329,0,0,0.010878787,0,0,0.056684269,0,0,0.017097157,0,0,0.002379979,0,0,0.014717178,0,0,0.004106869,0,0,0.001528635,0,0,0.024124619,0,0,0.008287892,0,0,0.060363242,0,0,0.006527882,0,0,0.002782569,0,0,0.0164792,0,0,0.000397852,0,237,train
0.000267881,0.053308331,0.014465577,0.004553978,0.009643718,0.013394053,0.000803643,0.023841414,0.026520225,0.031342084,0.0353603,0.019019555,0.080096437,0.013929815,0.006964908,0.006964908,0.003750335,0,0.026520225,0.005357621,0.066970265,0.008572194,0.004821859,0.020626842,0.000267881,0.000279799,0.052602126,0.014829323,0.004196978,0.01343033,0.009513151,0.000839396,0.023782876,0.026580862,0.029938444,0.033855624,0.019585898,0.080302182,0.014269726,0.006994964,0.007274762,0.00391718,0,0.026580862,0.005316172,0.066592054,0.008953553,0.005036374,0.020984891,0.000279799,0,0.153846154,0,0,0,0,0,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0.061643836,0.006849315,0.01369863,0.01369863,0.01369863,0,0.020547945,0.020547945,0.061643836,0.068493151,0,0.075342466,0.006849315,0.006849315,0,0,0,0.02739726,0.006849315,0.075342466,0,0,0.01369863,0,0,0,0.000315657,0,0,0.05010129,0,0,0.014370942,0,0,0.00367295,0,0,0.009770572,0,0,0.013258163,0,0,0.00083091,0,0,0.022848089,0,0,0.024600434,0,0,0.028834177,0,0,0.03325822,0,0,0.018119539,0,0,0.080345686,0,0,0.015050888,0,0,0.006887104,0,0,0.008163784,0,0,0.003947866,0,0,0,0,0,0.028147009,0,0,0.005491958,0,0,0.067188457,0,0,0.009482943,0,0,0.003990054,0,0,0.022004742,0,0,0.000315657,0,239,train
0,0.0448682,0.021031969,0.001402131,0.007010656,0.008132361,0.000280426,0.012058329,0.025518789,0.021592821,0.028883904,0.00897364,0.04935502,0.009534492,0.005328099,0.004206394,0.005608525,0.001682557,0.023275379,0.005888951,0.067582726,0.005888951,0.001682557,0.024116657,0,0,0.04583583,0.021869383,0.001497903,0.008088676,0.006890354,0.000299581,0.011384062,0.02576393,0.021569802,0.029059317,0.008687837,0.049430797,0.009886159,0.005692031,0.004194128,0.005692031,0.001497903,0.023666866,0.006291192,0.06620731,0.006291192,0.001198322,0.024266028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.03125,0.008928571,0,0.008928571,0.008928571,0,0.022321429,0.022321429,0.022321429,0.026785714,0.013392857,0.049107143,0.004464286,0,0.004464286,0.004464286,0.004464286,0.017857143,0,0.084821429,0,0.008928571,0.022321429,0,0,0,0,0,0,0.048636613,0,0,0.023941967,0,0,0.001303614,0,0,0.007042371,0,0,0.008274245,0,0,0.000237417,0,0,0.01133728,0,0,0.026433608,0,0,0.022242861,0,0,0.028426869,0,0,0.009997617,0,0,0.053607237,0,0,0.009999185,0,0,0.005693967,0,0,0.004305218,0,0,0.005741058,0,0,0.001171388,0,0,0.024742353,0,0,0.005374415,0,0,0.070126232,0,0,0.006426433,0,0,0.001331678,0,0,0.024301128,0,0,0,1,251,train
0.001210654,0.046973366,0.020096852,0.000968523,0.006053269,0.008474576,0.000726392,0.014527845,0.028813559,0.024213075,0.03220339,0.008958838,0.056658596,0.011380145,0.00653753,0.004842615,0.004600484,0.002179177,0.030992736,0.007021792,0.060532688,0.009200969,0.0031477,0.020823245,0.000242131,0.001247505,0.046906188,0.020459082,0.000998004,0.007984032,0.006237525,0.000499002,0.014221557,0.028443114,0.023952096,0.031686627,0.008982036,0.057135729,0.011477046,0.006487026,0.00499002,0.004241517,0.002245509,0.030439122,0.006736527,0.05988024,0.009481038,0.003243513,0.020459082,0.000249501,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044642857,0.008928571,0,0,0.026785714,0.008928571,0.026785714,0.044642857,0.035714286,0.053571429,0.008928571,0.044642857,0.008928571,0.008928571,0,0.017857143,0,0.053571429,0.017857143,0.089285714,0,0,0.035714286,0,0,0,0.000666311,0,0,0.044968649,0,0,0.017026647,0,0,0.000769948,0,0,0.006043845,0,0,0.007380197,0,0,0.000387081,0,0,0.012228697,0,0,0.036868713,0,0,0.020369248,0,0,0.026477766,0,0,0.007422238,0,0,0.050651811,0,0,0.00924165,0,0,0.005200354,0,0,0.004041296,0,0,0.003111747,0,0,0.001566558,0,0,0.02802573,0,0,0.005534276,0,0,0.06054695,0,0,0.007001279,0,0,0.002402391,0,0,0.021368676,0,0,0.000254065,1,256,train
0,0.045042898,0.023117255,0.003336511,0.019065777,0.013822688,0.000238322,0.013107722,0.030981888,0.019542421,0.023355577,0.007626311,0.074118208,0.013822688,0.005958055,0.007864633,0.002859867,0.000953289,0.025500477,0.003336511,0.045996187,0.0085796,0.001906578,0.013107722,0.000238322,0,0.045027214,0.023503216,0.003463632,0.013854527,0.019792182,0.000247402,0.012617516,0.031420089,0.018802573,0.022761009,0.007422068,0.074468085,0.01410193,0.006185057,0.007916873,0.002721425,0.000989609,0.025235032,0.003463632,0.045027214,0.00865908,0.001979218,0.013607125,0.000247402,0,0.166666667,0.083333333,0,0,0,0,0,0.083333333,0.166666667,0.166666667,0,0.083333333,0,0,0,0.083333333,0,0.083333333,0,0.083333333,0,0,0,0,0,0.035211268,0.007042254,0,0,0.014084507,0,0.028169014,0.014084507,0.028169014,0.028169014,0.014084507,0.063380282,0.007042254,0,0.007042254,0,0,0.028169014,0,0.070422535,0.007042254,0,0,0,0,0,0,0,0,0.045240905,0,0,0.024949553,0,0,0.002294129,0,0,0.017720581,0,0,0.011673348,0,0,0.000811688,0,0,0.012171838,0,0,0.033757079,0,0,0.01918211,0,0,0.021951562,0,0,0.011307354,0,0,0.076433624,0,0,0.012327331,0,0,0.006276015,0,0,0.006051316,0,0,0.002076761,0,0,0.000499205,0,0,0.022364242,0,0,0.002875822,0,0,0.042592246,0,0,0.008349652,0,0,0.002013603,0,0,0.014575139,0,0,0.000216263,1,26,train
0,0.04303087,0.024945432,0.001559089,0.005300904,0.011225444,0.000623636,0.018085438,0.02525725,0.015902713,0.020579981,0.009978173,0.073277206,0.009666355,0.001247272,0.008419083,0.005300904,0.000935454,0.016526349,0.003741815,0.054568132,0.002182725,0.004989086,0.016838167,0,0,0.042641872,0.025328631,0.001603078,0.011542161,0.005450465,0.000641231,0.018275088,0.025328631,0.015710164,0.020198782,0.010259699,0.073741584,0.009939083,0.001282462,0.008656621,0.005450465,0.000961847,0.016030779,0.003526771,0.05514588,0.002244309,0.005129849,0.01667201,0,0,0.2,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048192771,0.012048193,0,0,0,0,0.012048193,0.024096386,0.012048193,0.024096386,0,0.060240964,0,0,0,0,0,0.036144578,0.012048193,0.036144578,0,0,0.024096386,0,0,0,0,0,0,0.043478463,0,0,0.025580291,0,0,0.001381551,0,0,0.006947812,0,0,0.010331735,0,0,0.000827091,0,0,0.018534123,0,0,0.026657825,0,0,0.014825762,0,0,0.018973967,0,0,0.009541916,0,0,0.076399093,0,0,0.009952405,0,0,0.001069886,0,0,0.008882519,0,0,0.007509616,0,0,0.000960435,0,0,0.017512395,0,0,0.00318777,0,0,0.053481122,0,0,0.002029032,0,0,0.005248286,0,0,0.017804285,0,0,0,0,266,train
0.018214469,0.062339661,0.027706516,0.000256542,0.013596716,0.014879425,0.000256542,0.0141098,0.021292971,0.021292971,0.027706516,0.011544382,0.064391996,0.009235505,0.00564392,0.003591585,0.004361211,0.001539251,0.027963058,0.00564392,0.068496665,0.010005131,0.00282196,0.016675218,0,0.016724184,0.06079108,0.02787364,0.000265463,0.014600478,0.014069551,0.000265463,0.014335015,0.021767985,0.021502522,0.02787364,0.010353066,0.065038492,0.009291213,0.005574728,0.003716485,0.004512875,0.001592779,0.027342713,0.005574728,0.067958588,0.009291213,0.002654632,0.016193257,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.104,0.016,0,0,0.024,0,0.008,0.008,0.016,0.024,0.048,0.048,0.008,0.008,0,0,0,0.048,0.008,0.088,0.032,0.008,0.032,0,0,0,0.018334867,0,0,0.062121962,0,0,0.028958964,0,0,0.000257798,0,0,0.012584084,0,0,0.016020176,0,0,0.000157381,0,0,0.014520097,0,0,0.024347263,0,0,0.021634023,0,0,0.028981152,0,0,0.011301002,0,0,0.067031968,0,0,0.009902754,0,0,0.005340199,0,0,0.004562556,0,0,0.003175172,0,0,0.001295527,0,0,0.028419339,0,0,0.007396912,0,0,0.0646209,0,0,0.009236339,0,0,0.002393326,0,0,0.022069716,0,0,0,1,270,train
0,0.042080502,0.019602718,0.00026137,0.010193413,0.010716153,0,0.019341349,0.023000523,0.042603241,0.04913748,0.010716153,0.073444851,0.007841087,0.004966022,0.002875065,0.00627287,0,0.041035024,0.006534239,0.064296916,0.008102457,0.002875065,0.010716153,0,0,0.04170008,0.020048115,0.000267308,0.010959636,0.010157712,0,0.018978883,0.022988506,0.04170008,0.048382785,0.010959636,0.073509757,0.008019246,0.005078856,0.00294039,0.006415397,0,0.041165464,0.006682705,0.064421278,0.008286554,0.00294039,0.010959636,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.0625,0,0,0.0125,0,0,0.0375,0.025,0.075,0.075,0,0.075,0,0,0,0,0,0.025,0,0.0625,0,0,0,0,0,0,0,0,0,0.044037751,0,0,0.01867405,0,0,0.000160333,0,0,0.009509241,0,0,0.011580387,0,0,0,0,0,0.020380833,0,0,0.021943755,0,0,0.043678888,0,0,0.051125634,0,0,0.00977599,0,0,0.072256742,0,0,0.007470202,0,0,0.004219036,0,0,0.003251166,0,0,0.008933652,0,0,0,0,0,0.040933444,0,0,0.007446747,0,0,0.063620778,0,0,0.007491442,0,0,0.002841806,0,0,0.010718213,0,0,0,1,276,train
0,0.050101215,0.026062753,0.000506073,0.008603239,0.01138664,0.000253036,0.019989879,0.023785425,0.029352227,0.039473684,0.019230769,0.08805668,0.012398785,0.00354251,0.008856275,0.005313765,0.001012146,0.034665992,0.009109312,0.063512146,0.007338057,0.004301619,0.021002024,0,0,0.049934297,0.026281209,0.000525624,0.011826544,0.008409987,0.000262812,0.019973719,0.0239159,0.03022339,0.040473062,0.019185283,0.089881735,0.01261498,0.003679369,0.008935611,0.005519054,0.001051248,0.034428384,0.009198423,0.062286465,0.007358739,0.004204993,0.021024967,0,0,0.117647059,0.058823529,0,0.058823529,0,0,0,0.058823529,0.058823529,0.058823529,0,0,0,0,0,0,0,0.058823529,0,0.058823529,0,0,0,0,0,0.046153846,0.015384615,0,0.007692308,0,0,0.023076923,0.015384615,0,0.007692308,0.023076923,0.046153846,0.007692308,0,0.007692308,0,0,0.038461538,0.007692308,0.1,0.007692308,0.007692308,0.023076923,0,0,0,0,0,0,0.049753138,0,0,0.023886591,0,0,0.0003421,0,0,0.008005728,0,0,0.014515459,0,0,0.000190585,0,0,0.022511473,0,0,0.02605392,0,0,0.029877087,0,0,0.039282051,0,0,0.019728169,0,0,0.088984689,0,0,0.012192375,0,0,0.003675541,0,0,0.008516835,0,0,0.00612343,0,0,0.001078774,0,0,0.033362851,0,0,0.00832619,0,0,0.064738679,0,0,0.008540431,0,0,0.003959494,0,0,0.020588345,0,0,0,0,288,train
0,0.066079295,0.017914831,0.001762115,0.01174743,0.009397944,0.000587372,0.018795888,0.023788546,0.015859031,0.023201175,0.004698972,0.054919236,0.006754772,0.000881057,0.005873715,0.000587372,0.000293686,0.022026432,0.007048458,0.05814978,0.002936858,0.002643172,0.010572687,0.000587372,0,0.066105769,0.018028846,0.001802885,0.009615385,0.012019231,0.000600962,0.018329327,0.024338942,0.015625,0.023137019,0.004507212,0.055288462,0.006610577,0.000600962,0.006009615,0.000600962,0.000300481,0.021935096,0.007211538,0.056490385,0.002704327,0.001201923,0.010516827,0.000600962,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0.142857143,0,0,0,0.057142857,0.014285714,0,0,0,0,0.042857143,0,0.028571429,0.028571429,0.014285714,0.042857143,0.014285714,0.014285714,0,0,0,0.028571429,0,0.114285714,0.014285714,0.057142857,0.014285714,0,0,0,0,0,0,0.078312302,0,0,0.017500284,0,0,0.001258208,0,0,0.014357318,0,0,0.008681315,0,0,0.000534048,0,0,0.017660624,0,0,0.02129184,0,0,0.017829814,0,0,0.024093166,0,0,0.006084299,0,0,0.053503941,0,0,0.008953869,0,0,0.003438914,0,0,0.005514955,0,0,0.000407,0,0,0.000324886,0,0,0.021138235,0,0,0.005938466,0,0,0.05600781,0,0,0.004867108,0,0,0.000715245,0,0,0.016106771,0,0,0.000409797,0,31,train
0.000276702,0.054233536,0.026009961,0.001383509,0.023796348,0.015495296,0.000553403,0.018539015,0.032927504,0.032097399,0.034864416,0.008301051,0.082457111,0.015771998,0.004150526,0.011621472,0.004703929,0.000553403,0.014941893,0.002213614,0.055340343,0.007470946,0.00166021,0.014111787,0,0.000289017,0.05433526,0.026589595,0.001445087,0.015606936,0.023699422,0.000578035,0.019075145,0.03265896,0.032080925,0.034682081,0.008381503,0.082947977,0.015606936,0.004046243,0.011560694,0.004913295,0.000289017,0.014739884,0.002312139,0.055202312,0.007514451,0.001734104,0.014739884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054054054,0.013513514,0,0.027027027,0.013513514,0,0.006756757,0.040540541,0.033783784,0.040540541,0.006756757,0.074324324,0.02027027,0.006756757,0.013513514,0,0.006756757,0.02027027,0,0.060810811,0.006756757,0,0,0,0,0,0.00310559,0,0,0.054896283,0,0,0.023703443,0,0,0.001430728,0,0,0.022341929,0,0,0.012654964,0,0,0.000242304,0,0.00E+00,0.019041413,0,0,0.035733751,0,0,0.025086047,0,0,0.027358565,0,0,0.010386765,0,0,0.080819465,0,0,0.019403774,0,0,0.004013238,0,0,0.015390535,0,0,0.005750382,0,0,0.0000964,0,0,0.016504936,0,0,0.002176114,0,0,0.0573762,0,0,0.006602313,0,0,0.001223665,0,0,0.011461813,0,0,0,1,318,train
0.001347709,0.045822102,0.018530997,0,0.007749326,0.005390836,0.000336927,0.007075472,0.025269542,0.024595687,0.028975741,0.005727763,0.065026954,0.018530997,0.003706199,0.014824798,0.003369272,0.001010782,0.018530997,0.004043127,0.071428571,0.004380054,0.003369272,0.013814016,0.001347709,0.001383126,0.044951591,0.019017981,0,0.005186722,0.007607192,0.000345781,0.006569848,0.025587828,0.023858921,0.02835408,0.005878285,0.064661134,0.018672199,0.003803596,0.014868603,0.003112033,0.001037344,0.018672199,0.004149378,0.072268326,0.004495159,0.003457815,0.01417704,0.001383126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085714286,0,0,0.014285714,0.014285714,0,0.028571429,0.014285714,0.057142857,0.057142857,0,0.085714286,0.014285714,0,0.014285714,0.014285714,0,0.014285714,0,0.042857143,0,0,0,0,0,0,0.001427666,0,0,0.042299609,0,0,0.020938247,0,0,0,0,0,0.006859927,0,0,0.003378613,0,0,0.000206143,0,0,0.008500099,0,0,0.026488815,0,0,0.023366966,0,0,0.027951492,0,0,0.004894486,0,0,0.062527241,0,0,0.016419108,0,0,0.003040303,0,0,0.013378804,0,0,0.002990608,0,0,0.001732007,0,0,0.016565123,0,0,0.003264806,0,0,0.082841168,0,0,0.004605295,0,0,0.002567394,0,0,0.013235914,0,0,0.001814059,1,326,train
0,0.044575725,0.021213749,0.003222342,0.018259936,0.009935553,0,0.015306122,0.015843179,0.025510204,0.031149302,0.009667025,0.063104189,0.009935553,0.004833512,0.005102041,0.001611171,0.000805585,0.030880773,0.004833512,0.06820623,0.007787325,0.001611171,0.013157895,0,0,0.044566713,0.021458047,0.003301238,0.009903714,0.017881706,0,0.014855571,0.01568088,0.025584594,0.031361761,0.009903714,0.063273728,0.010178817,0.004951857,0.00522696,0.001650619,0.000825309,0.031086657,0.004951857,0.069050894,0.007702889,0.001650619,0.013204952,0,0,0.166666667,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036144578,0.012048193,0,0.036144578,0.012048193,0,0.036144578,0.024096386,0.012048193,0.012048193,0,0.060240964,0,0,0,0,0,0.024096386,0,0.036144578,0.012048193,0,0.012048193,0,0,0,0,0,0,0.041806377,0,0,0.022528176,0,0,0.003172099,0,0,0.020005787,0,0,0.009194225,0,0,0,0,0,0.013140749,0,0,0.015245521,0,0,0.026930081,0,0,0.033487333,0,0,0.008425962,0,0,0.064286182,0,0,0.009022206,0,0,0.004019126,0,0,0.005003079,0,0,0.002495324,0,0,0.001045484,0,0,0.03077447,0,0,0.005511768,0,0,0.069040359,0,0,0.00754483,0,0,0.001965895,0,0,0.012419375,0,0,0,1,33,train
0.000238777,0.048710602,0.017430755,0.00095511,0.005969436,0.011461318,0.000238777,0.02722063,0.037726839,0.030802292,0.038443171,0.011461318,0.082139446,0.015281757,0.005491882,0.009789876,0.002626552,0.001193887,0.022683859,0.006685769,0.054918816,0.008595989,0.006208214,0.0169532,0.000238777,0.000245278,0.048074565,0.017905323,0.000981114,0.011528084,0.00613196,0.000245278,0.027225901,0.037527594,0.029923964,0.037772872,0.011528084,0.083394653,0.015697817,0.005641403,0.010056414,0.002698062,0.001226392,0.02281089,0.006867795,0.054451803,0.008830022,0.005641403,0.017169487,0.000245278,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0.090909091,0,0.090909091,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0.06,0,0,0,0.01,0,0.03,0.05,0.06,0.06,0.01,0.03,0,0,0,0,0,0.02,0,0.08,0,0.02,0.01,0,0,0,0.000155618,0,0,0.047727322,0,0,0.017025274,0,0,0.000572985,0,0,0.005417464,0,0,0.011322414,0,0,0.000668449,0,0,0.025423319,0,0,0.036184083,0,0,0.026924073,0,0,0.034853693,0,0,0.013243863,0,0,0.079610853,0,0,0.01255864,0,0,0.004534906,0,0,0.008023734,0,0,0.002549713,0,0,0.000849324,0,0,0.02357918,0,0,0.007235914,0,0,0.061541755,0,0,0.008156659,0,0,0.006299649,0,0,0.017310376,0,0,0.000852515,0,331,train
0.000581058,0.03282975,0.018303312,0.002033701,0.00929692,0.006101104,0.000290529,0.011040093,0.020918071,0.022080186,0.03050552,0.014526438,0.051133062,0.009587449,0.006391633,0.003195816,0.003776874,0.003776874,0.032248693,0.005229518,0.04938989,0.009877978,0.002033701,0.010459035,0.006391633,0.000598086,0.033492823,0.018839713,0.002093301,0.005980861,0.009270335,0.000299043,0.011064593,0.021232057,0.022727273,0.030801435,0.014354067,0.052332536,0.009270335,0.005980861,0.003289474,0.003588517,0.00388756,0.032595694,0.004784689,0.049940191,0.009569378,0.002093301,0.010167464,0.006578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010869565,0,0,0.010869565,0.010869565,0,0.010869565,0.010869565,0,0.02173913,0.02173913,0.010869565,0.02173913,0.02173913,0,0.010869565,0,0.02173913,0.02173913,0.032608696,0.02173913,0,0.02173913,0,0,0,0.000434601,0,0,0.028857001,0,0,0.020321296,0,0,0.002700224,0,0,0.011069978,0,0,0.004080615,0,0,0.000171233,0,0,0.010122406,0,0,0.020965143,0,0,0.032947622,0,0,0.039064085,0,0,0.011492007,0,0,0.048527983,0,0,0.007708853,0,0,0.003598067,0,0,0.004110786,0,0,0.004673716,0,0,0.002900373,0,0,0.029132983,0,0,0.003647372,0,0,0.052545679,0,0,0.00864182,0,0,0.001019095,0,0,0.006827363,0,0,0.005267586,1,333,train
0.0021361,0.045163259,0.011901129,0.000305157,0.012206286,0.007934086,0,0.009459872,0.024107415,0.011595972,0.015257858,0.008849558,0.050656088,0.006713457,0.003967043,0.002746414,0.013732072,0.001525786,0.022276472,0.003051572,0.061641745,0.0042722,0.003051572,0.008239243,0.000610314,0.002225755,0.046104928,0.012400636,0.000317965,0.007949126,0.012082671,0,0.009856916,0.023847377,0.011764706,0.015262321,0.008903021,0.051192369,0.0063593,0.003497615,0.002861685,0.013990461,0.001589825,0.021939587,0.002861685,0.061685215,0.00381558,0.002861685,0.007949126,0.00063593,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129032,0,0,0.016129032,0.008064516,0,0,0.032258065,0.008064516,0.016129032,0.008064516,0.040322581,0.016129032,0.016129032,0,0.008064516,0,0.032258065,0.008064516,0.064516129,0.016129032,0.008064516,0.016129032,0,0,0,0.001388022,0,0,0.042556145,0,0,0.014175349,0,0,0.000102923,0,0,0.01296252,0,0,0.009064696,0,0,0,0,0,0.009514351,0,0,0.024940265,0,0,0.013735179,0,0,0.017381412,0,0,0.009915483,0,0,0.053734439,0,0,0.006024492,0,0,0.003163692,0,0,0.002860801,0,0,0.01367499,0,0,0.001546562,0,0,0.025667055,0,0,0.003292488,0,0,0.06113404,0,0,0.003347578,0,0,0.001666544,0,0,0.006443766,0,0,0.001035663,1,335,train
