TITLE_DL,ABSTRACT_DL,INTRODUCTION_DL,SECTIONS_DL,CONCLUSION_DL,TITLE_SL,ABSTRACT_SL,INTRODUCTION_SL,SECTIONS_SL,CONCLUSION_SL,TITLE_SxL,ABSTRACT_SxL,INTRODUCTION_SxL,SECTIONS_SxL,CONCLUSION_SxL,TITLE_RTTR,ABSTRACT_RTTR,INTRODUCTION_RTTR,SECTIONS_RTTR,CONCLUSION_RTTR,TITLE_TTRC,ABSTRACT_TTRC,INTRODUCTION_TTRC,SECTIONS_TTRC,CONCLUSION_TTRC,TITLE_TTR,ABSTRACT_TTR,INTRODUCTION_TTR,SECTIONS_TTR,CONCLUSION_TTR,TIPO,ID,LABEL
0.909090909,0.495726496,0,0.318124724,0,0.9,0.775862069,0,0.63768741,0,0.3,0.327586207,0,0.23371717,0,3.31662479,7.8,0,6.784534782,0,2.34520788,5.515432893,0,4.797390552,0,1,0.78,0,0.498265557,0,train,729,1
0.555555556,0.527777778,0,0.31838158,0,1,0.771929825,0,0.638256583,0,0.4,0.280701754,0,0.233649948,0,2.666666667,7.71503332,0,6.784540284,0,1.885618083,5.455352378,0,4.797394442,0,0.888888889,0.804347826,0,0.498841104,0,train,741,1
0,0.453846154,0,0.318602902,0,0,0.796610169,0,0.638665109,0,0,0.322033898,0,0.233530809,0,0,7.818393232,0,6.786950546,0,0,5.528438872,0,4.799098754,0,0,0.745454545,0,0.49895588,0,train,752,1
0.666666667,0.52,0,0.318246275,0,1,0.884615385,0,0.638473813,0,0.5,0.403846154,0,0.233675662,0,3,7.402261699,0,6.787300493,0,2.121320344,5.234189443,0,4.799346204,0,1,0.77173913,0,0.498266337,0,train,759,1
0,0.445783133,0,0.318208169,0,0,0.716216216,0,0.638426412,0,0,0.283783784,0,0.233356116,0,0,8.3624201,0,6.79575324,0,0,5.91312396,0,4.805323199,0,0,0.699300699,0,0.498275832,0,train,760,1
0.9,0.450980392,0,0.31815934,0,1,0.826086957,0,0.638470502,0,0.444444444,0.369565217,0,0.233362683,0,3.16227766,6.469966392,0,6.797422571,0,2.236067977,4.57495711,0,4.806503595,0,1,0.697674419,0,0.498629926,0,train,769,1
0.75,0.488095238,0,0.31722264,0,1,0.804878049,0,0.637040731,0,0.666666667,0.390243902,0,0.233040617,0,2.828427125,6.788386537,0,6.789611644,0,2,4.800114154,0,4.800980435,0,1,0.794520548,0,0.496879324,0,train,775,0
0.5,0.472392638,0,0.317103093,0,0.875,0.805194805,0,0.637119183,0,0.25,0.298701299,0,0.233314349,0,3.741657387,7.176604325,0,6.788328581,0,2.645751311,5.074625584,0,4.800073173,0,1,0.613138686,0,0.496566469,0,train,777,1
0.5,0.485714286,0,0.316782503,0,0.75,0.725490196,0,0.636027161,0,0.5,0.156862745,0,0.232694611,0,2.449489743,7.03562364,0,6.776977922,0,1.732050808,4.974937186,0,4.792047044,0,1,0.75,0,0.495854981,0,train,779,1
0.777777778,0.466019417,0,0.316451044,0,0.857142857,0.770833333,0,0.635397759,0,0.571428571,0.4375,0,0.232437042,0,2.666666667,7.07594273,0,6.776394558,0,1.885618083,5.003447088,0,4.791634544,0,0.888888889,0.75862069,0,0.495183005,0,train,79,1
0.5,0.488372093,0,0.316079408,0,1,0.761904762,0,0.634620073,0,0.333333333,0.261904762,0,0.232539317,0,3.015113446,6.381792282,0,6.756685756,0,2.132007164,4.512608599,0,4.777698316,0,0.909090909,0.727272727,0,0.495152581,0,train,792,0
0.666666667,0.569343066,0,0.315764741,0,0.833333333,0.846153846,0,0.634145578,0,0.5,0.294871795,0,0.232448856,0,2.828427125,7.692073843,0,6.756460169,0,2,5.439117575,0,4.777538803,0,1,0.688,0,0.494694023,0,train,805,1
0.666666667,0.461538462,0,0.316165347,0,1,0.777777778,0,0.633817805,0,0.166666667,0.291666667,0,0.232216866,0,2.828427125,7.137183894,0,6.751937778,0,2,5.04675113,0,4.774340989,0,1,0.621212121,0,0.495201291,0,train,818,1
0.625,0.539215686,0,0.316456703,0,1,0.818181818,0,0.633975521,0,0.4,0.272727273,0,0.232019331,0,2.645751311,6.497953851,0,6.750662719,0,1.870828693,4.594747232,0,4.773439386,0,1,0.670212766,0,0.495649625,0,train,86,1
0.6,0.482758621,0,0.316193353,0,1,0.785714286,0,0.634105548,0,0.833333333,0.464285714,0,0.232303417,0,3,7.514430562,0,6.749137276,0,2.121320344,5.313504807,0,4.772360735,0,1,0.733333333,0,0.495388831,0,train,87,1
0.8,0.420731707,0,0.316150188,0,0.875,0.739130435,0,0.634202145,0,0.5,0.31884058,0,0.232399856,0,2.666666667,7.804386632,0,6.758254825,0,1.885618083,5.518534711,0,4.778807815,0,0.888888889,0.654929577,0,0.494898538,0,train,96,1
0,0.477011494,0,0.31582771,0,0,0.795180723,0,0.633451636,0,0,0.228915663,0,0.231941964,0,0,8.247736491,0,6.755130569,0,0,5.832030403,0,4.776598633,0,0,0.65408805,0,0.494384609,0,train,97,0
0.909090909,0.495145631,0,0.315433526,0,0.9,0.784313725,0,0.633337196,0,0.5,0.352941176,0,0.23224134,0,3.31662479,6.776718457,0,6.75729153,0,2.34520788,4.791863575,0,4.778126663,0,1,0.706521739,0,0.494505913,0,dev,173,1
0,0.442477876,0,0.315402233,0,0,0.88,0,0.63338682,0,0,0.3,0,0.231950175,0,0,7.181848465,0,6.756104529,0,0,5.078333751,0,4.777287327,0,0,0.736842105,0,0.495127054,0,dev,352,1
0.538461538,0.485714286,0,0.315250817,0,0.857142857,0.794117647,0,0.633126072,0,0.428571429,0.338235294,0,0.231689357,0,3.16227766,7.03787937,0,6.752119257,0,2.236067977,4.976532228,0,4.774469314,0,1,0.626984127,0,0.495094456,0,dev,37,1
0,0.47826087,0,0.314935691,0,0,0.688311688,0,0.632015158,0,0,0.272727273,0,0.231148347,0,0,7.202940576,0,6.742887317,0,0,5.093248126,0,4.767941347,0,0,0.617647059,0,0.494734113,0,dev,371,0
0.666666667,0.467065868,0,0.315534918,0,0.8,0.807692308,0,0.632760279,0,0.5,0.294871795,0,0.231716346,0,3.474396145,8.164965809,0,6.750021325,0,2.456769075,5.773502692,0,4.772985852,0,0.928571429,0.666666667,0,0.495197403,0,dev,489,0
0.857142857,0.486486486,0,0.315605967,0,1,0.847222222,0,0.633239541,0,0.333333333,0.305555556,0,0.231882076,0,2.645751311,7.515655303,0,6.757859744,0,1.870828693,5.314370829,0,4.778528451,0,1,0.649253731,0,0.495084042,0,dev,660,1
0.555555556,0.444444444,0,0.315194146,0,0.8,0.854166667,0,0.632845732,0,0.4,0.3125,0,0.231856254,0,2.645751311,6.499365988,0,6.760332311,0,1.870828693,4.595745763,0,4.78027682,0,1,0.681318681,0,0.494361389,0,dev,94,1
0.666666667,0.412371134,0,0.314946924,0,0.833333333,0.825,0,0.633087934,0,0.5,0.325,0,0.23205939,0,2.828427125,6.218252702,0,6.759075396,0,2,4.396968653,0,4.779388047,0,1,0.666666667,0,0.49405692,0,test,148,0
0.8,0.516483516,0,0.315178293,0,1,0.744680851,0,0.633960628,0,0.25,0.234042553,0,0.23223077,0,2.236067977,6.695619859,0,6.762524481,0,1.58113883,4.734518207,0,4.781826918,0,1,0.734939759,0,0.494564844,0,test,323,1
0.727272727,0.532608696,0,0.314456926,0,1,0.918367347,0,0.632630319,0,0.375,0.285714286,0,0.231419368,0,3.16227766,6.708203932,0,6.728367277,0,2.236067977,4.74341649,0,4.757674128,0,1,0.75,0,0.493860746,0,test,355,1
0.777777778,0.395604396,0,0.314414294,0,1,0.777777778,0,0.632997948,0,0.142857143,0.361111111,0,0.231349227,0,3,5.190281726,0,6.730436522,0,2.121320344,3.670083404,0,4.759137305,0,1,0.573170732,0,0.493469898,0,test,435,0
0.666666667,0.408759124,0,0.314168482,0,0.75,0.839285714,0,0.632675993,0,0.25,0.232142857,0,0.230966067,0,2.236067977,6.609001368,0,6.72478223,0,1.58113883,4.673269684,0,4.755139117,0,1,0.633027523,0,0.493366224,0,test,49,1
0.555555556,0.474137931,0,0.314281602,0,0.6,0.8,0,0.632636518,0,0.2,0.272727273,0,0.230947249,0,2.828427125,7.181848465,0,6.729168472,0,2,5.078333751,0,4.758240658,0,1,0.736842105,0,0.493360522,0,test,496,1
0.8,0.489361702,0,0.314349498,0,1,0.695652174,0,0.632889511,0,0.5,0.369565217,0,0.231029855,0,2.236067977,6.260990337,0,6.718256139,0,1.58113883,4.427188724,0,4.750524474,0,1,0.7,0,0.49421766,0,test,768,0
